[2025-12-16T00:39:27,345][INFO ][o.e.x.s.s.SecurityIndexManager] [node-1] security index does not exist, creating [.security-7] with alias [.security] in project [default]
[2025-12-16T00:39:27,345][INFO ][o.e.g.GatewayService     ] [node-1] recovered [0] indices into cluster_state
[2025-12-16T00:39:27,452][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding template [.monitoring-es] for index patterns [.monitoring-es-7-*]
[2025-12-16T00:39:27,457][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding template [.monitoring-kibana] for index patterns [.monitoring-kibana-7-*]
[2025-12-16T00:39:27,463][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [elastic-connectors-mappings]
[2025-12-16T00:39:27,474][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding index template [.monitoring-kibana-mb] for index patterns [.monitoring-kibana-8-*]
[2025-12-16T00:39:27,476][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [elastic-connectors-sync-jobs-settings]
[2025-12-16T00:39:27,483][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding index template [.monitoring-ent-search-mb] for index patterns [.monitoring-ent-search-8-*]
[2025-12-16T00:39:27,486][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [elastic-connectors-sync-jobs-mappings]
[2025-12-16T00:39:27,489][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding template [.monitoring-logstash] for index patterns [.monitoring-logstash-7-*]
[2025-12-16T00:39:27,501][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding index template [.monitoring-beats-mb] for index patterns [.monitoring-beats-8-*]
[2025-12-16T00:39:27,516][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding index template [.monitoring-es-mb] for index patterns [.monitoring-es-8-*]
[2025-12-16T00:39:27,523][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [behavioral_analytics-events-mappings]
[2025-12-16T00:39:27,528][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding template [.monitoring-beats] for index patterns [.monitoring-beats-7-*]
[2025-12-16T00:39:27,529][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [elastic-connectors-settings]
[2025-12-16T00:39:27,531][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding template [.monitoring-alerts-7] for index patterns [.monitoring-alerts-7]
[2025-12-16T00:39:27,536][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding index template [.monitoring-logstash-mb] for index patterns [.monitoring-logstash-8-*]
[2025-12-16T00:39:27,546][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding index template [.ml-anomalies-] for index patterns [.ml-anomalies-*, .reindexed-v7-ml-anomalies-*]
[2025-12-16T00:39:27,548][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding index template [.ml-notifications-000002] for index patterns [.ml-notifications-*]
[2025-12-16T00:39:27,550][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding index template [.ml-state] for index patterns [.ml-state*]
[2025-12-16T00:39:27,552][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding index template [search-acl-filter] for index patterns [.search-acl-filter-*]
[2025-12-16T00:39:27,554][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding index template [.ml-stats] for index patterns [.ml-stats-*]
[2025-12-16T00:39:27,556][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [metrics-otel@mappings]
[2025-12-16T00:39:27,558][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [ecs-tsdb@mappings]
[2025-12-16T00:39:27,560][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [semconv-resource-to-ecs@mappings]
[2025-12-16T00:39:27,560][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [otel@settings]
[2025-12-16T00:39:27,564][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [otel@mappings]
[2025-12-16T00:39:27,571][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [traces-otel@mappings]
[2025-12-16T00:39:27,578][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [logs-otel@mappings]
[2025-12-16T00:39:27,580][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [data-streams-mappings]
[2025-12-16T00:39:27,581][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [synthetics-mappings]
[2025-12-16T00:39:27,582][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [logs-mappings]
[2025-12-16T00:39:27,582][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [metrics-settings]
[2025-12-16T00:39:27,583][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [metrics-tsdb-settings]
[2025-12-16T00:39:27,584][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [synthetics-settings]
[2025-12-16T00:39:27,586][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [ecs@dynamic_templates]
[2025-12-16T00:39:27,587][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [metrics-mappings]
[2025-12-16T00:39:27,588][INFO ][o.e.c.m.MetadataIndexTemplateService] [node-1] adding component template [metrics@settings]
